,titre,link,speech_type,prenom,nom,date,theme,fonct,unique_id
874,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur le Plan de développement de l'enseignement français à l'étranger, à Paris le 3 octobre 2019.",https://www.vie-publique.fr/discours/270940-jean-yves-le-drian-03102019-enseignement-francais-letranger,Déclaration,Jean-Yves,Le Drian,2019-10-03T12:00:00Z,SOCIÉTÉ,Ministre de l'Europe et des affaires étrangères,270940
875,"Déclaration de M. Adrien Taquet, secrétaire d'État chargé de la protection de l'enfance, sur les violences sur mineurs en institutions, Paris le 3 octobre 2019.",https://www.vie-publique.fr/discours/273051-adrien-taquet-3102019-violences-sur-mineurs-en-institutions,Déclaration,Adrien,Taquet,2019-10-03T12:00:00Z,SOCIÉTÉ,Secrétaire d'État chargé de la protection de l'enfance,273051
876,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères, sur le Plan de développement de l'enseignement français à l'étranger, à Paris le 3 octobre 2019.",https://www.vie-publique.fr/discours/270941-jean-baptiste-lemoyne-03102019-enseignement-francais-letranger,Déclaration,Jean-Baptiste,Lemoyne,2019-10-03T12:00:00Z,SOCIÉTÉ,Secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères,270941
877,"Interview de Mme Sibeth Ndiaye, secrétaire d'État, porte-parole du Gouvernement, à BFM le 3 octobre 2019, notamment sur les tensions commerciales entre l'Europe et les États-Unis et l'incendie de l'usine Lubrizol.",https://www.vie-publique.fr/discours/272177-sibeth-ndiaye-3102019-tensions-commerciales-ue-etats-unis-lubrizol,Interview,Sibeth,Ndiaye,2019-10-03T12:00:00Z,INTERNATIONAL,"Secrétaire d'Etat, porte-parole du gouvernement",272177
878,"Interview de M. Didier Guillaume, ministre de l'agriculture et de l'alimentation, à France Bleu Auvergne le 3 octobre 2019, sur l'élevage et les pesticides.",https://www.vie-publique.fr/discours/270949-didier-guillaume-03102019-politique-agricole,Interview,Didier,Guillaume,2019-10-03T12:00:00Z,ECONOMIE,Ministre de l'agriculture et de l'alimentation,270949
879,"Déclaration et réponses à des questions de M. Emmanuel Macron, Président de la République, sur la réforme des retraites, à Rodez le 3 octobre 2019.",https://www.vie-publique.fr/discours/270959-emmanuel-macron-03102019-reforme-des-retraites,Déclaration,Emmanuel,Macron,2019-10-03T12:00:00Z,SOCIÉTÉ,Président de la République,270959
880,"Interview de Mme Amélie de Montchalin, secrétaire d'Etat aux affaires européennes, à CNews le 3 octobre 2019, sur le Brexit, les commissaires européens, les tensions commerciales avec les Etats-Unis et le couple franco-allemand.",https://www.vie-publique.fr/discours/270962-amelie-de-montchalin-03102019-union-europeenne,Interview,Amélie,de Montchalin,2019-10-03T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat aux affaires européennes Jean-Pierre Elkabbach,270962
881,"Déclaration de Mme Amélie de Montchalin, secrétaire d'Etat aux affaires européennes, sur le Traité de coopération et d'intégration franco-allemandes, à l'Assemblée nationale le 3 octobre 2019.",https://www.vie-publique.fr/discours/271092-amelie-de-montchalin-03102019-france-allemagne,Déclaration,Amélie,de Montchalin,2019-10-03T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat aux affaires européennes,271092
882,"Déclaration de Mme Florence Parly, ministre des armées, sur la cyberdéfense, à Rennes le 3 octobre 2019.",https://www.vie-publique.fr/discours/270970-florence-parly-03102019-cyberdefense,Déclaration,Florence,Parly,2019-10-03T12:00:00Z,INTERNATIONAL,Ministre des armées,270970
883,"Interview de Mme Roxana Maracineanu, ministre des sports, à CNews le 2 octobre 2019, sur l'organisation des compétitions sportives à l'étranger, notamment au Qatar et les problèmes dus à la chaleur et aux hautes températures.",https://www.vie-publique.fr/discours/273048-roxana-maracineanu-2102019-competitions-sportives-letranger,Interview,Roxana,Maracineanu,2019-10-02T12:00:00Z,,Ministre des sports,273048
884,"Interview de Mme Élisabeth Borne, ministre de la transition écologique et solidaire, à France Info le 2 octobre 2019, sur l'incendie de l'usine Lubrizol à Rouen.",https://www.vie-publique.fr/discours/272409-elisabeth-borne-2102019-incendie-de-lusine-lubrizol-rouen,Interview,Elisabeth,Borne,2019-10-02T12:00:00Z,SOCIÉTÉ,Ministre de la transition écologique et solidaire,272409
885,"Déclaration de M. Jean-Baptiste Djebbari, secrétaire d'État aux transports, sur la sécurité des ponts en France, au Sénat le 2 octobre 2019.",https://www.vie-publique.fr/discours/271984-jean-baptiste-djebbari-2102019-securite-des-ponts-en-france,Déclaration,Jean-Baptiste,Djebbari,2019-10-02T12:00:00Z,SOCIÉTÉ,Secrétaire d'Etat aux transports,271984
886,"Déclaration de M. Bruno Le Maire, ministre de l'économie et des finances, sur les efforts du gouvernement en faveur de l'épargne et du financement public, à Paris le 2 octobre 2019.",https://www.vie-publique.fr/discours/270968-bruno-le-maire-02102019-epargne,Déclaration,Bruno,Le Maire,2019-10-02T12:00:00Z,ECONOMIE,Ministre de l'économie et des finances,270968
887,"Interview de Mme Sibeth Ndiaye, secrétaire d'État, porte-parole du Gouvernement, à Europe 1 le 2 octobre 2019, sur l'incendie de l'usine Lubrizol à Rouen.",https://www.vie-publique.fr/discours/272174-sibeth-ndiaye-2102019-incendie-de-lusine-lubrizol-rouen,Interview,Sibeth,Ndiaye,2019-10-02T12:00:00Z,SOCIÉTÉ,"Secrétaire d'État, porte-parole du gouvernement",272174
888,"Interview de M. Gérald Darmanin, ministre de l'action et des comptes publics, à LCI le 2 octobre 2019, sur l'incendie d'une usine classée Seveso à Rouen et sur le budget pour 2020.",https://www.vie-publique.fr/discours/270927-gerald-darmanin-02102019-budget-2020,Interview,Gérald,Darmanin,2019-10-02T12:00:00Z,ECONOMIE,Ministre de l'action et des comptes publics Elisabeth Matichoux,270927
889,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à France-Inter le 2 octobre 2019, sur l'incendie de l'usine Lubrizol de Rouen et les risques de pollutions industrielles.",https://www.vie-publique.fr/discours/272918-agnes-buzyn-02102019-incendie-usine-lubrizol-rouen,Interview,Agnès,Buzyn,2019-10-02T12:00:00Z,SOCIÉTÉ,Ministre des solidarités et de la santé,272918
890,"Interview de M. Christophe Castaner, ministre de l'intérieur, à France 2 le 2 octobre 2019, sur les conditions de travail des policiers et l'incendie d'une usine classée Seveso à Rouen.",https://www.vie-publique.fr/discours/270922-christophe-castaner-02102019-policier,Interview,Christophe,Castaner,2019-10-02T12:00:00Z,SOCIÉTÉ,Ministre de l'intérieur Caroline Roux,270922
891,"Déclaration de M. Cédric O, secrétaire d'Etat au numérique, sur l'intelligence artificielle, au Sénat le 2 octobre 2019.",https://www.vie-publique.fr/discours/270969-cedric-o-02102019-intelligence-artificielle,Déclaration,Cédric,O,2019-10-02T12:00:00Z,SOCIÉTÉ,Secrétaire d'Etat au numérique,270969
892,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à France-Inter le 2 octobre 2019, sur l'incendie de l'usine Lubrizol de Rouen et les risques de pollutions industrielles.",https://www.vie-publique.fr/discours/271887-agnes-buzyn-02102019-incendie-lubriziol,Interview,Agnès,Buzyn,2019-10-02T12:00:00Z,SOCIÉTÉ,ministre des solidarités et de la santé,271887
893,"Déclaration de M. Jean-Baptiste Djebbari, secrétaire d'État aux transports, sur la SNCF et le projet de loi d'orientation Mobilités, à Nantes le 1er octobre 2019.",https://www.vie-publique.fr/discours/271980-jean-baptiste-djebbari-1102019-sncf-projet-loi-orientation-mobilites,Déclaration,Jean-Baptiste,Djebbari,2019-10-01T12:00:00Z,ECONOMIE,Secrétaire d'Etat aux transports,271980
894,"Déclaration de M. Edouard Philippe, Premier ministre, sur le dialogue entre l'Etat et les régions, notamment au sujet de la clarification de leurs compétences respectives, à Bordeaux le 1er octobre 2019.",https://www.vie-publique.fr/discours/271211-edouard-philippe-1102019-clarification-des-competences-des-regions,Déclaration,Edouard,Philippe,2019-10-01T12:00:00Z,"SOCIÉTÉ
INSTITUTIONS",Premier ministre,271211
895,"Déclaration de M. Jean-Baptiste Djebbari, secrétaire d'État aux transports, sur la SNCF et le projet de loi d'orientation Mobilités, à Nantes le 1er octobre 2019.",https://www.vie-publique.fr/discours/272025-jean-baptiste-djebbari-1102019-sncf-projet-loi-orientation-mobilites,Déclaration,Jean-Baptiste,Djebbari,2019-10-01T12:00:00Z,ECONOMIE,Secrétaire d'Etat aux transports,272025
896,"Déclaration de M. Édouard Philippe, Premier ministre, en hommage au président Jacques Chirac, à l'Assemblée nationale le 1er octobre 2019.",https://www.vie-publique.fr/discours/271213-edouard-philippe-1102019-hommage-jacques-chirac-assemblee-nationale,Déclaration,Edouard,Philippe,2019-10-01T12:00:00Z,INSTITUTIONS,Premier ministre,271213
897,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères, sur les tensions commerciales entre l'Union européenne et les Etats-Unis, à Bruxelles le 1er octobre 2019.",https://www.vie-publique.fr/discours/270869-jean-baptiste-lemoyne-01102019-ue-etats-unis,Déclaration,Jean-Baptiste,Lemoyne,2019-10-01T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères,270869
898,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères, sur l'Union européenne et les accords commerciaux, à Bruxelles le 1er octobre 2019.",https://www.vie-publique.fr/discours/270868-jean-baptiste-lemoyne-01102019-accords-commerciaux,Déclaration,Jean-Baptiste,Lemoyne,2019-10-01T12:00:00Z,ECONOMIE,Secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères,270868
899,"Déclaration de M. Emmanuel Macron, Président de la République, sur le rôle du Conseil de l'Europe, à Strasbourg le 1er octobre 2019.",https://www.vie-publique.fr/discours/270916-emmanuel-macron-01102019-conseil-de-leurope,Déclaration,Emmanuel,Macron,2019-10-01T12:00:00Z,INTERNATIONAL,Président de la République,270916
900,"Déclaration de M. Emmanuel Macron, Président de la République, sur le rôle du Conseil de l'Europe et la construction européenne, à Strasbourg le 1er octobre 2019.",https://www.vie-publique.fr/discours/270917-emmanuel-macron-01102019-union-europeenne,Déclaration,Emmanuel,Macron,2019-10-01T12:00:00Z,INTERNATIONAL,Président de la République,270917
901,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, en réponse à une question sur le Brexit, à l'Assemblée nationale le 1er octobre 2019.",https://www.vie-publique.fr/discours/270867-jean-yves-le-drian-01102019-brexit,Déclaration,Jean-Yves,Le Drian,2019-10-01T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,270867
902,"Interview de M. Didier Guillaume, ministre de l'agriculture et de l'alimentation, à BFMTV le 1er octobre 2019, sur l'incendie dans une usine classée Seveso de Rouen, les pesticides et le bien-être animal.",https://www.vie-publique.fr/discours/270816-didier-guillaume-01102019-pollution,Interview,Didier,Guillaume,2019-10-01T12:00:00Z,SOCIÉTÉ,Ministre de l'agriculture et de l'alimentation Jean-Jacques Bourdin,270816
903,"Déclaration de Mme Jacqueline Gourault, ministre de la cohésion des territoires et des relations avec les collectivités territoriales, sur le droit à la différenciation des collectivités territoriales, à Bordeaux le 1er octobre 2019.",https://www.vie-publique.fr/discours/270866-jacqueline-gourault-01102019-collectivites-territoriales,Déclaration,Jacqueline,Gourault,2019-10-01T12:00:00Z,INSTITUTIONS,Ministre de la cohésion des territoires et des relations avec les collectivités territoriales,270866
904,"Déclaration de M. Didier Guillaume, ministre de l'agriculture et de l'alimentation, sur la régression de la place de l'agriculture française sur les marchés internationaux, au Sénat le 1er octobre 2019.",https://www.vie-publique.fr/discours/270948-didier-guillaume-01102019-politique-agricole,Déclaration,Didier,Guillaume,2019-10-01T12:00:00Z,ECONOMIE,Ministre de l'agriculture et de l'alimentation,270948
905,"Déclaration de M. Emmanuel Macron, Président de la République, sur le théâtre et la vie culturelle en France, à Strasbourg le 1er octobre 2019.",https://www.vie-publique.fr/discours/270967-emmanuel-macron-01102019-theatre,Déclaration,Emmanuel,Macron,2019-10-01T12:00:00Z,SOCIÉTÉ,Président de la République,270967
906,"Interview de M. Jean-Michel Blanquer, ministre de l'éducation nationale et de la jeunesse à LCI le 30 septembre 2019, sur les conditions de travail des enseignants et des directeurs d'école.",https://www.vie-publique.fr/discours/272983-jean-michel-blanquer-30092019-conditions-de-travail-des-enseignants,Interview,Jean-Michel,Blanquer,2019-09-30T12:00:00Z,SOCIÉTÉ,Ministre de l'éducation nationale et de la jeunesse,272983
907,"Interview de M. Bruno Le Maire, ministre de l'économie et des finances, à BFMTV le 30 septembre 2019, sur Jacques Chirac, l'incendie d'une usine classée Seveso à Rouen, les véhicules électriques et sur le déficit public.",https://www.vie-publique.fr/discours/270886-bruno-le-maire-30092019-politique-gouvernementale,Interview,Bruno,Le Maire,2019-09-30T12:00:00Z,INSTITUTIONS,Ministre de l'économie et des finances Jean-Jacques Bourdin,270886
908,"Interview de Mme Élisabeth Borne, ministre de la transition écologique et solidaire, à RTL le 30 septembre 2019, sur l'incendie de l'usine chimique Lubrizol à Rouen et le chantier de l'EPR de Flamanville.",https://www.vie-publique.fr/discours/272408-elisabeth-borne-30092019-incendie-usine-lubrizol-epr-flamanville,Interview,Elisabeth,Borne,2019-09-30T12:00:00Z,SOCIÉTÉ,Ministre de la transition écologique et solidaire,272408
909,"Déclaration de M. Christophe Castaner, ministre de l'intérieur, en hommage à l'ancien président de la République Jacques Chirac, à Paris le 30 septembre 2019.",https://www.vie-publique.fr/discours/270828-christophe-castaner-30092019-jacques-chirac,Déclaration,Christophe,Castaner,2019-09-30T12:00:00Z,INSTITUTIONS,Ministre de l'intérieur,270828
910,"Déclaration de Mme Amélie de Montchalin, secrétaire d'Etat aux affaires européennes, sur le rôle du Conseil de l'Europe, à Strasbourg le 30 septembre 2019.",https://www.vie-publique.fr/discours/270945-amelie-de-montchalin-30092019-conseil-de-leurope,Déclaration,Amélie,de Montchalin,2019-09-30T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat aux affaires européennes,270945
911,"Déclaration de Mme Annick Girardin, ministre de des outre-mer, en hommage à l'ancien président de la République Jacques Chirac, à Paris le 30 septembre 2019.",https://www.vie-publique.fr/discours/270830-annick-girardin-30092019-jacques-chirac,Déclaration,Annick,Girardin,2019-09-30T12:00:00Z,INSTITUTIONS,Ministre de des outre-mer,270830
